web-scraper-order,web-scraper-start-url,name,price
"1668802370-2158","https://www.primark.com/en-us/all-products/womenswear/c/womens","Tan Double Strap Footbed Sandals","$8.00"
"1668802370-2159","https://www.primark.com/en-us/all-products/womenswear/c/womens","Super Soft Pajama Shorts","$5.00"
"1668802370-2160","https://www.primark.com/en-us/all-products/womenswear/c/womens","Lace Trim Pajama Tank","$4.00"
"1668802370-2161","https://www.primark.com/en-us/all-products/womenswear/c/womens","Metallic Snap Hair Clips Set","$4.00"
"1668802370-2162","https://www.primark.com/en-us/all-products/womenswear/c/womens","Olive Flat Single Strap Buckled Footbed Sandals","$7.00"
"1668802370-2163","https://www.primark.com/en-us/all-products/womenswear/c/womens","Gold Bride Ring Set, 8 Pieces","$5.00"
"1668802370-2164","https://www.primark.com/en-us/all-products/womenswear/c/womens","Black Flat Double Strapped Buckled Footbed Sandals","$8.00"
"1668802370-2165","https://www.primark.com/en-us/all-products/womenswear/c/womens","Peach Flat Rhinestone Embellished T-Strap Sandals","$11.00"
"1668802370-2166","https://www.primark.com/en-us/all-products/womenswear/c/womens","Ankle Sneaker Socks Set","$4.00"
"1668802370-2167","https://www.primark.com/en-us/all-products/womenswear/c/womens","Black Square Gold Plated Sunglasses","$4.50"
"1668802370-2168","https://www.primark.com/en-us/all-products/womenswear/c/womens","Super Soft Pajama Shorts","$5.00"
"1668802370-2169","https://www.primark.com/en-us/all-products/womenswear/c/womens","Silver Rhinestone Mules","$11.00"
"1668802370-2170","https://www.primark.com/en-us/all-products/womenswear/c/womens","Capri Leggings","$4.00"
"1668802370-2171","https://www.primark.com/en-us/all-products/womenswear/c/womens","Blue Denim Ruched Hair Clips, 3-Pack","$4.00"
"1668802370-2172","https://www.primark.com/en-us/all-products/womenswear/c/womens","Flower Slide Hair Clips, 3-Pack","$4.00"
"1668802370-2173","https://www.primark.com/en-us/all-products/womenswear/c/womens","Tan Single Strap Footbed Sandals","$7.00"
"1668802370-2174","https://www.primark.com/en-us/all-products/womenswear/c/womens","Capri Leggings","$4.00"
"1668802370-2175","https://www.primark.com/en-us/all-products/womenswear/c/womens","Ribbed Cropped Cami","$4.00"
"1668802370-2176","https://www.primark.com/en-us/all-products/womenswear/c/womens","5-Pack Assorted Color Crew Socks","$4.50"
"1668802370-2177","https://www.primark.com/en-us/all-products/womenswear/c/womens","Black Side Zip Calf Boots","$21.00"
"1668802370-2178","https://www.primark.com/en-us/all-products/womenswear/c/womens","Cotton Jersey Print Shorts","$4.00"
"1668802370-2179","https://www.primark.com/en-us/all-products/womenswear/c/womens","Button-Down Long Sleeve Shirt","$8.00"
"1668802370-2180","https://www.primark.com/en-us/all-products/womenswear/c/womens","Black Flat Rhinestone Mules","$11.00"
"1668802370-2181","https://www.primark.com/en-us/all-products/womenswear/c/womens","Textured Scarf","$3.50"
"1668802370-2182","https://www.primark.com/en-us/all-products/womenswear/c/womens","Super Soft Sleep Tank","$5.00"
"1668802370-2183","https://www.primark.com/en-us/all-products/womenswear/c/womens","Blue Denim Scrunchies, 3-Pack","$4.00"
"1668802370-2184","https://www.primark.com/en-us/all-products/womenswear/c/womens","Gray NBA Lakers Pajama Set","$22.00"
"1668802370-2185","https://www.primark.com/en-us/all-products/womenswear/c/womens","Chunky Ponytail Holders","$1.50"
"1668802370-2186","https://www.primark.com/en-us/all-products/womenswear/c/womens","Dusty Pink Faux Leather Curved Cardholder Purse","$5.00"
"1668802370-2187","https://www.primark.com/en-us/all-products/womenswear/c/womens","Yellow Faux Leather Curved Cardholder Purse","$5.00"
"1668802370-2188","https://www.primark.com/en-us/all-products/womenswear/c/womens","Gray Seamfree Crop Top","$8.00"
"1668802370-2189","https://www.primark.com/en-us/all-products/womenswear/c/womens","7-Pack Sneaker Socks","$4.50"
"1668802370-2190","https://www.primark.com/en-us/all-products/womenswear/c/womens","Strappy Lycra Slip","$18.00"
"1668802370-2191","https://www.primark.com/en-us/all-products/womenswear/c/womens","Lycra Shapewear Shorts","$14.00"
"1668802370-2192","https://www.primark.com/en-us/all-products/womenswear/c/womens","Lycra Shapewear Briefs","$12.00"
"1668802370-2193","https://www.primark.com/en-us/all-products/womenswear/c/womens","Yellow Faux Leather Wave Quilted Chain Crossbody Bag","$14.00"
"1668802370-2194","https://www.primark.com/en-us/all-products/womenswear/c/womens","Strappy Lycra Slip","$18.00"
"1668802370-2195","https://www.primark.com/en-us/all-products/womenswear/c/womens","Cupped Lycra Body","$20.00"
"1668802370-2196","https://www.primark.com/en-us/all-products/womenswear/c/womens","Molded Lycra Bodysuit","$16.00"
"1668802370-2197","https://www.primark.com/en-us/all-products/womenswear/c/womens","Molded Lycra Bodysuit","$16.00"
"1668802370-2198","https://www.primark.com/en-us/all-products/womenswear/c/womens","Lycra Shapewear Shorts","$14.00"
"1668802370-2199","https://www.primark.com/en-us/all-products/womenswear/c/womens","Beige Quilted Cardholder Purse","$3.00"
"1668802370-2200","https://www.primark.com/en-us/all-products/womenswear/c/womens","Black Activate Leggings","$11.00"
"1668802370-2201","https://www.primark.com/en-us/all-products/womenswear/c/womens","Beige Embellished Chunky Loafers","$18.00"
"1668802370-2202","https://www.primark.com/en-us/all-products/womenswear/c/womens","Blue Twisted Strap Block Heel Mules","$14.00"
"1668802370-2203","https://www.primark.com/en-us/all-products/womenswear/c/womens","Beige Chunky Chain Detail Mule Loafers","$18.00"
"1668802370-2204","https://www.primark.com/en-us/all-products/womenswear/c/womens","Black Faux Leather Zip Pocket Shopper","$14.00"
"1668802370-2205","https://www.primark.com/en-us/all-products/womenswear/c/womens","Gray Textured Clog Mules","$11.00"
"1668802370-2206","https://www.primark.com/en-us/all-products/womenswear/c/womens","Peach Ribbed Seamfree Lingerie Set","$8.00"
"1668802370-2207","https://www.primark.com/en-us/all-products/womenswear/c/womens","Tinted Cat Eye Sunglasses","$4.50"
"1668802370-2208","https://www.primark.com/en-us/all-products/womenswear/c/womens","Black Textured Clog Mules","$11.00"
"1668802370-2209","https://www.primark.com/en-us/all-products/womenswear/c/womens","Blush Bralette Lingerie Set","$8.00"
"1668802370-2210","https://www.primark.com/en-us/all-products/womenswear/c/womens","Black Zip Coin Purse","$3.00"
"1668802370-2211","https://www.primark.com/en-us/all-products/womenswear/c/womens","Sky Blue Quilted Cardholder Purse","$3.00"
"1668802370-2212","https://www.primark.com/en-us/all-products/womenswear/c/womens","Medium Ivory Quilted Twisted Bow Detail Purse","$5.00"
"1668802370-2213","https://www.primark.com/en-us/all-products/womenswear/c/womens","Crew Neck Stretch T-shirt","$4.50"
"1668802370-2214","https://www.primark.com/en-us/all-products/womenswear/c/womens","Black Chain Trim Bouclé Short","$18.00"
"1668802370-2215","https://www.primark.com/en-us/all-products/womenswear/c/womens","T-Shirt Bra, Sizes D-F","$6.00"
"1668802370-2216","https://www.primark.com/en-us/all-products/womenswear/c/womens","Brown Premium Sweatshirt","$18.00"
"1668802370-2217","https://www.primark.com/en-us/all-products/womenswear/c/womens","Organic Cotton Sweatshirt","$18.00"
"1668802370-2218","https://www.primark.com/en-us/all-products/womenswear/c/womens","Sand Seamfree Camisole","$4.00"
"1668802370-2219","https://www.primark.com/en-us/all-products/womenswear/c/womens","Oyster Seamfree Camisole","$4.00"
"1668802370-2220","https://www.primark.com/en-us/all-products/womenswear/c/womens","Black Premium TIe Waist Joggers","$18.00"
"1668802370-2221","https://www.primark.com/en-us/all-products/womenswear/c/womens","Black Lurex Pinstripe Double Breasted Blazer","$30.00"
"1668802370-2222","https://www.primark.com/en-us/all-products/womenswear/c/womens","Black Lurex Pinstripe Dad Pants","$20.00"
"1668802370-2223","https://www.primark.com/en-us/all-products/womenswear/c/womens","High Waist Shapewear Briefs","$7.00"
"1668802370-2224","https://www.primark.com/en-us/all-products/womenswear/c/womens","Christmas Cozy Knit Fair Isle Pajama Set","$17.00"
"1668802370-2225","https://www.primark.com/en-us/all-products/womenswear/c/womens","High Waist Shapewear Briefs","$7.00"
"1668802370-2226","https://www.primark.com/en-us/all-products/womenswear/c/womens","Seamfree High Waist Thong","$7.00"
"1668802370-2227","https://www.primark.com/en-us/all-products/womenswear/c/womens","Blush Pink Faux Suede Boots","$9.00"
"1668802370-2228","https://www.primark.com/en-us/all-products/womenswear/c/womens","Black Portable Umbrella","$4.50"
"1668802370-2229","https://www.primark.com/en-us/all-products/womenswear/c/womens","3-Pack Goldtone Rhinestone Solitaire Rings","$4.00"
"1668802370-2230","https://www.primark.com/en-us/all-products/womenswear/c/womens","3-Pack Winnie The Pooh Wellness Crew Socks","$4.50"
"1668802370-2231","https://www.primark.com/en-us/all-products/womenswear/c/womens","Christmas Gifting Rose Gold Plated Star Sign Pendant Necklace","$12.00"
"1668802370-2232","https://www.primark.com/en-us/all-products/womenswear/c/womens","Mint and Gray Fleece Pajama Set","$12.00"
"1668802370-2233","https://www.primark.com/en-us/all-products/womenswear/c/womens","Black Slim Straight Jeans","$22.00"
"1668802370-2234","https://www.primark.com/en-us/all-products/womenswear/c/womens","3-Pack Gold Plated Midi Hoop Earrings","$10.00"
"1668802370-2235","https://www.primark.com/en-us/all-products/womenswear/c/womens","Gold Plated Initial Ring","$6.00"
"1668802370-2236","https://www.primark.com/en-us/all-products/womenswear/c/womens","Brown Faux Suede Boots","$9.00"
"1668802370-2237","https://www.primark.com/en-us/all-products/womenswear/c/womens","Gold Plated Twist Hoop Earrings","$10.00"
"1668802370-2238","https://www.primark.com/en-us/all-products/womenswear/c/womens","Gold Plated Initial Necklace","$10.00"
"1668802370-2239","https://www.primark.com/en-us/all-products/womenswear/c/womens","Gold Plated Curb Chain Necklace","$10.00"
"1668802370-2240","https://www.primark.com/en-us/all-products/womenswear/c/womens","Gold Plated T-Bar Chain Necklace","$10.00"
"1668802370-2241","https://www.primark.com/en-us/all-products/womenswear/c/womens","Gold Plated Two Row Pendant Necklace","$10.00"
"1668802370-2242","https://www.primark.com/en-us/all-products/womenswear/c/womens","Beige Thinsulate Fleece Infinity Scarf","$6.00"
"1668802370-2243","https://www.primark.com/en-us/all-products/womenswear/c/womens","Basic Zip Hoodie","$12.00"
"1668802370-2244","https://www.primark.com/en-us/all-products/womenswear/c/womens","Burgundy Print Short Sleeve Pajamas Set","$9.00"
"1668802370-2245","https://www.primark.com/en-us/all-products/womenswear/c/womens","8-Pack Silvertone Faux Stone Rings","$5.00"
"1668802370-2246","https://www.primark.com/en-us/all-products/womenswear/c/womens","Goldtone Two Row Orb Necklace","$4.00"
"1668802370-2247","https://www.primark.com/en-us/all-products/womenswear/c/womens","2-PackMulti Track And Train Cycle Socks","$4.50"
"1668802370-2248","https://www.primark.com/en-us/all-products/womenswear/c/womens","Gold Plated Star Sign Necklace","$10.00"
"1668802370-2249","https://www.primark.com/en-us/all-products/womenswear/c/womens","2-Pack Multi Hiking Socks","$5.00"
"1668802370-2250","https://www.primark.com/en-us/all-products/womenswear/c/womens","Cushioned Sports Sneaker Socks","$4.50"
"1668802370-2251","https://www.primark.com/en-us/all-products/womenswear/c/womens","3-Pack Gold Plated Semi Precious Rings","$12.00"
"1668802370-2252","https://www.primark.com/en-us/all-products/womenswear/c/womens","Pink Nylon Disney Minnie Mouse Sketch Crossbody Bag","$16.00"
"1668802370-2253","https://www.primark.com/en-us/all-products/womenswear/c/womens","Purple Wellbeing Print Sweatshirt","$10.00"
"1668802370-2254","https://www.primark.com/en-us/all-products/womenswear/c/womens","Red Positive Print Sweatshirt","$10.00"
"1668802370-2255","https://www.primark.com/en-us/all-products/womenswear/c/womens","Charcoal Velvet Plush Leggings","$8.00"
"1668802370-2256","https://www.primark.com/en-us/all-products/womenswear/c/womens","Ivory Premium Stitch Detail Joggers","$18.00"
"1668802370-2257","https://www.primark.com/en-us/all-products/womenswear/c/womens","Black Chain Detail Chunky Clog Mules","$16.00"
"1668802370-2258","https://www.primark.com/en-us/all-products/womenswear/c/womens","4-Pack Cotton Bikini Briefs","$5.00"
"1668802370-2259","https://www.primark.com/en-us/all-products/womenswear/c/womens","Black Chain Detail Chunky Clog Mules","$16.00"
"1668802370-2260","https://www.primark.com/en-us/all-products/womenswear/c/womens","Gold Plated Two Row Semi Precious Necklace","$12.00"
"1668802370-2261","https://www.primark.com/en-us/all-products/womenswear/c/womens","Brown Faux Suede Mini Boots","$8.00"
"1668802370-2262","https://www.primark.com/en-us/all-products/womenswear/c/womens","Beige Supersoft Ribbed Hoodie","$14.00"
"1668802370-2263","https://www.primark.com/en-us/all-products/womenswear/c/womens","Brown Faux Fur Moccasin Slippers","$7.00"
"1668802370-2264","https://www.primark.com/en-us/all-products/womenswear/c/womens","Dark Leopard Print Acrylic Scarf","$9.00"
"1668802370-2265","https://www.primark.com/en-us/all-products/womenswear/c/womens","Leopard Print Acrylic Scarf","$9.00"
"1668802370-2266","https://www.primark.com/en-us/all-products/womenswear/c/womens","Stretch Tank","$3.50"
"1668802370-2267","https://www.primark.com/en-us/all-products/womenswear/c/womens","Stretch Tank","$3.50"
"1668802370-2268","https://www.primark.com/en-us/all-products/womenswear/c/womens","Tan Faux Suede Mini Boots","$8.00"
"1668802370-2269","https://www.primark.com/en-us/all-products/womenswear/c/womens","Black Faux Suede Mini Boots","$8.00"
"1668802370-2270","https://www.primark.com/en-us/all-products/womenswear/c/womens","Pink Pompom Bootie Slippers","$7.50"
"1668802370-2271","https://www.primark.com/en-us/all-products/womenswear/c/womens","Black Super Soft Beanie Hat","$3.00"
"1668802370-2272","https://www.primark.com/en-us/all-products/womenswear/c/womens","7-Pack Oatmeal Ankle Socks","$4.50"
"1668802370-2273","https://www.primark.com/en-us/all-products/womenswear/c/womens","5-Pack Cotton Brazilian Briefs","$4.50"
"1668802370-2274","https://www.primark.com/en-us/all-products/womenswear/c/womens","12-Pack Multi Stud Earrings","$4.00"
"1668802370-2275","https://www.primark.com/en-us/all-products/womenswear/c/womens","Invisible Hipster Briefs Set","$7.00"
"1668802370-2276","https://www.primark.com/en-us/all-products/womenswear/c/womens","Black Single Bulldog Hair Clip","$4.00"
"1668802370-2277","https://www.primark.com/en-us/all-products/womenswear/c/womens","Cream Supersoft Ribbed Pajamas Set","$17.00"
"1668802370-2278","https://www.primark.com/en-us/all-products/womenswear/c/womens","Black Chunky Chelsea Rain Boot","$13.00"
"1668802370-2279","https://www.primark.com/en-us/all-products/womenswear/c/womens","Khaki Chunky Chelsea Rain Boots","$13.00"
"1668802370-2280","https://www.primark.com/en-us/all-products/womenswear/c/womens","Faux Tortoiseshell Rectangle Bulldog Hair Clip","$4.00"
"1668802370-2281","https://www.primark.com/en-us/all-products/womenswear/c/womens","Charcoal Supersoft Ribbed Pajama Set","$17.00"
